                       0,       0.982728597949152,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0
       0.982728597949152,                   1e-05,       0.808456285890338,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0
                       0,       0.808456285890338,                   1e-05,        0.57987851108554,                       0,                       0,                       0,                       0,                   1e-05,      0.0197162656910537,                       0,                       0
                       0,                       0,        0.57987851108554,                   1e-05,       0.534968918253269,                       0,                       0,                   1e-05,     -0.0932665792816296,                   1e-05,                       0,                       0
                       0,                       0,                       0,       0.534968918253269,                   1e-05,            0.5146692302,                   1e-05,     -0.0372458204432709,                   1e-05,                       0,                       0,                       0
                       0,                       0,                       0,                       0,            0.5146692302,                   1e-05,       0.630146129722545,                   1e-05,                       0,                       0,                       0,                       0
                       0,                       0,                       0,                       0,                   1e-05,       0.630146129722545,                   1e-05,       0.514669230211086,                       0,                       0,                       0,                       0
                       0,                       0,                       0,                   1e-05,      -0.037245820443271,                   1e-05,       0.514669230211086,                   1e-05,        0.53496891825359,                       0,                       0,                       0
                       0,                       0,                   1e-05,     -0.0932665792816296,                   1e-05,                       0,                       0,        0.53496891825359,                   1e-05,       0.579878511085851,                       0,                       0
                       0,                       0,      0.0197162656910537,                   1e-05,                       0,                       0,                       0,                       0,       0.579878511085851,                   1e-05,       0.808456285889592,                       0
                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,       0.808456285889592,                   1e-05,       0.982728597948065
                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,       0.982728597948065,                       0
