                       0,        1.01279221407687,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0
        1.01279221407687,      0.0914125505418475,       0.813525565802735,                       0,                       0,                       0,                       0,                       0,                       0,                       0
                       0,       0.813525565802735,      0.0145800943512377,       0.595606224479727,                       0,                       0,   -0.000488877587475757,     -0.0314122592577215,                       0,                       0
                       0,                       0,       0.595606224479727,      -0.137395905889919,       0.532990085718986,    -0.00533289457804042,      0.0161353101531035,   -0.000488877587475757,                       0,                       0
                       0,                       0,                       0,       0.532990085718986,     -0.0601736700983912,       0.566328095768171,    -0.00533289457804059,                       0,                       0,                       0
                       0,                       0,                       0,    -0.00533289457804059,       0.566328095768171,       0.200226919252367,        0.55107708832765,                       0,                       0,                       0
                       0,                       0,   -0.000488877587475756,      0.0161353101531035,    -0.00533289457804059,        0.55107708832765,       0.155540948865349,       0.582091502917672,                       0,                       0
                       0,                       0,     -0.0314122592577215,   -0.000488877587475756,                       0,                       0,       0.582091502917671,       0.119529567719829,       0.826552414592628,                       0
                       0,                       0,                       0,                       0,                       0,                       0,                       0,       0.826552414592629,      0.0459316012617969,        1.01279221407682
                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,        1.01279221407682,                       0
