                       0,         1.0246593361528,                       0,                       0,                       0,                      -0,                      -0,                      -0,                      -0,                       0
         1.0246593361528,   -0.000784186207040086,       0.846690172408229,                       0,                       0,                      -0,                      -0,                      -0,                      -0,                       0
                       0,       0.846690172408229,   -0.000849592245598357,       0.594831571743285,                       0,                      -0,                      -0,                      -0,                      -0,                       0
                       0,                       0,       0.594831571743285,   -0.000985536330988482,       0.514851019805631,     -0.0276705649151767,      -0.193629494861582,                      -0,                      -0,                       0
                       0,                       0,                       0,       0.514851019805631,      0.0556882191797492,        0.72226088595639,                      -0,                      -0,                      -0,                       0
                      -0,                      -0,                      -0,     -0.0276705649151767,        0.72226088595639,     -0.0219473140589057,       0.515594058109298,                       0,                       0,                      -0
                      -0,                      -0,                      -0,      -0.193629494861582,                      -0,       0.515594058109299,   -0.000985536330932901,       0.594831571743275,                       0,                      -0
                      -0,                      -0,                      -0,                      -0,                      -0,                       0,       0.594831571743275,   -0.000849592245562664,       0.846690172408254,                      -0
                      -0,                      -0,                      -0,                      -0,                      -0,                       0,                       0,       0.846690172408254,   -0.000784186207219428,        1.02465933615283
                       0,                       0,                       0,                       0,                       0,                      -0,                      -0,                      -0,        1.02465933615283,                       0
