                       0,        1.25104580499377,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0
        1.25104580499377,    0.000945363139425889,        1.08585753364648,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0
                       0,        1.08585753364648,    0.000296464314587918,       0.722820687284321,                       0,                       0,                       0,                       0,   -0.000384069187381711,      0.0363203116839955,                       0,                       0
                       0,                       0,       0.722820687284321,    -0.00164132127936559,       0.611349931389874,                       0,                       0,    0.000215956613308774,     -0.0968718866260016,   -0.000384069187381701,                       0,                       0
                       0,                       0,                       0,       0.611349931389874,    -0.00456596612638458,       0.447685013875119,     0.00373279093274307,      -0.117420687615694,    0.000215956613308781,                       0,                       0,                       0
                       0,                       0,                       0,                       0,       0.447685013875119,    -0.00418416375589923,       0.855039543126328,     0.00373279093274327,                       0,                       0,                       0,                       0
                       0,                       0,                       0,                       0,     0.00373279093274327,       0.855039543126328,    -0.00418477950135189,       0.448026734782338,                       0,                       0,                       0,                       0
                       0,                       0,                       0,    0.000215956613308781,      -0.117420687615694,     0.00373279093274327,       0.448026734782338,    -0.00455219589331868,       0.611468375909063,                       0,                       0,                       0
                       0,                       0,   -0.000384069187381701,     -0.0968718866260017,    0.000215956613308781,                       0,                       0,       0.611468375909063,    -0.00164276840637821,       0.723133792419415,                       0,                       0
                       0,                       0,      0.0363203116839955,   -0.000384069187381701,                       0,                       0,                       0,                       0,       0.723133792419415,    0.000291125517777731,        1.08693609021497,                       0
                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,        1.08693609021496,     0.00093488907577808,        1.25184142174336
                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,        1.25184142174336,                       0
