                       0,        1.25189888633176,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0
        1.25189888633176,    -0.00199250822639336,        1.05461014423018,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0
                       0,        1.05461014423018,   -0.000965614583754529,       0.668933861005425,                       0,                       0,                       0,                       0,                       0,                       0,   -4.32278414427784e-05,       0.011188281175081,                       0,                       0
                       0,                       0,       0.668933861005425,    -0.00331752044471389,       0.594436829046385,                       0,                       0,                       0,                       0,    2.15133535139253e-05,     -0.0149174764241986,   -4.32278414427798e-05,                       0,                       0
                       0,                       0,                       0,       0.594436829046385,    -0.00105445893770552,       0.507166694440206,                       0,                       0,   -1.99942497908454e-05,      -0.052212464793596,    2.15133535139046e-05,                       0,                       0,                       0
                       0,                       0,                       0,                       0,       0.507166694440206,   -8.32391126365334e-05,       0.422829023206382,   -0.000922801932070263,      0.0447550323773019,   -1.99942497907759e-05,                       0,                       0,                       0,                       0
                       0,                       0,                       0,                       0,                       0,       0.422829023206382,     0.00105780840827727,       0.671303358498125,   -0.000922801932070318,                       0,                       0,                       0,                       0,                       0
                       0,                       0,                       0,                       0,                       0,   -0.000922801932070319,       0.671303358498125,    3.43933251768587e-05,       0.423015958677157,                       0,                       0,                       0,                       0,                       0
                       0,                       0,                       0,                       0,    -1.9994249790776e-05,      0.0447550323773018,   -0.000922801932070319,       0.423015958677157,   -7.24556243132672e-05,       0.507249265823942,                       0,                       0,                       0,                       0
                       0,                       0,                       0,    2.15133535139046e-05,      -0.052212464793596,    -1.9994249790776e-05,                       0,                       0,       0.507249265823943,   -0.000936487602749738,       0.594528515243032,                       0,                       0,                       0
                       0,                       0,   -4.32278414427797e-05,     -0.0149174764241986,    2.15133535139046e-05,                       0,                       0,                       0,                       0,       0.594528515243032,    -0.00339632835626518,       0.669319063246794,                       0,                       0
                       0,                       0,       0.011188281175081,   -4.32278414427797e-05,                       0,                       0,                       0,                       0,                       0,                       0,       0.669319063246792,    -0.00122965229270483,        1.05420274796114,                       0
                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,        1.05420274796114,    -0.00306811099940774,        1.25189908684113
                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,        1.25189908684113,                       0
