                       0,        1.01908247874669,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0
        1.01908247874669,                  0.0001,       0.837236418826395,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0
                       0,       0.837236418826395,                  0.0001,       0.587520526442589,                       0,                       0,                       0,                       0,                       0,                       0,                   1e-05,     0.00935034935675554,                       0,                       0
                       0,                       0,       0.587520526442589,                 -0.0001,       0.542836268235711,                       0,                       0,                       0,                       0,                   1e-05,     -0.0163427144653205,                   1e-05,                       0,                       0
                       0,                       0,                       0,       0.542836268235711,                 -0.0001,       0.520793804483178,                       0,                       0,                   1e-05,     -0.0765606422229647,                   1e-05,                       0,                       0,                       0
                       0,                       0,                       0,                       0,       0.520793804483178,                  0.0001,       0.519919689771427,                   1e-05,      0.0575041914022266,                   1e-05,                       0,                       0,                       0,                       0
                       0,                       0,                       0,                       0,                       0,       0.519919689771427,                 -0.0001,       0.543309381216337,                   1e-05,                       0,                       0,                       0,                       0,                       0
                       0,                       0,                       0,                       0,                       0,                   1e-05,       0.543309381216337,                  0.0001,       0.519919689767563,                       0,                       0,                       0,                       0,                       0
                       0,                       0,                       0,                       0,                   1e-05,      0.0575041914022265,                   1e-05,       0.519919689767563,                 -0.0001,       0.520793804476286,                       0,                       0,                       0,                       0
                       0,                       0,                       0,                   1e-05,     -0.0765606422229646,                   1e-05,                       0,                       0,       0.520793804476287,                  0.0001,        0.54283626822367,                       0,                       0,                       0
                       0,                       0,                   1e-05,     -0.0163427144653205,                   1e-05,                       0,                       0,                       0,                       0,        0.54283626822367,                  0.0001,        0.58752052642906,                       0,                       0
                       0,                       0,     0.00935034935675554,                   1e-05,                       0,                       0,                       0,                       0,                       0,                       0,       0.587520526429058,                 -0.0001,        0.83723641885195,                       0
                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,       0.837236418851951,                 -0.0001,        1.01908247878734
                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,        1.01908247878734,                       0
