                       0,     0.00917934476136943,       0.303419754962597,       0.079562890425663,       0.151885099620359,       0.147216555381515,       0.145470480605638,       0.146534789371329,       0.148559389159334,       0.149616109935421,      0.0800017412904082,      0.0140450945066072,       0.310588420520905,                      -0
     0.00917934476136943,       0.223235317372116,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,      -0.305940468230191
       0.303419754962597,                       0,        0.22131924390487,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,     0.00608652700425915
       0.079562890425663,                       0,                       0,        0.14968972775739,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,     -0.0796027488480837
       0.151885099620359,                       0,                       0,                       0,       0.104045270422467,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,       0.149710951708925
       0.147216555381515,                       0,                       0,                       0,                       0,      0.0627284812273886,                       0,                       0,                       0,                       0,                       0,                       0,                       0,      -0.146570521810914
       0.145470480605638,                       0,                       0,                       0,                       0,                       0,     -0.0252166490058488,                       0,                       0,                       0,                       0,                       0,                       0,       0.146740130160497
       0.146534789371329,                       0,                       0,                       0,                       0,                       0,                       0,     -0.0653597642058684,                       0,                       0,                       0,                       0,                       0,      -0.145390548953544
       0.148559389159334,                       0,                       0,                       0,                       0,                       0,                       0,                       0,      -0.153951741578605,                       0,                       0,                       0,                       0,        0.14764023059779
       0.149616109935421,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,      -0.195048686747291,                       0,                       0,                       0,      -0.153237356995392
      0.0800017412904082,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,      -0.243657268455669,                       0,                       0,      0.0783332105782355
      0.0140450945066072,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,      -0.314154734845617,                       0,      -0.308447872269731
       0.310588420520905,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,       -0.31634390212922,      0.0165845431720829
                      -0,      -0.305940468230191,     0.00608652700425915,     -0.0796027488480837,       0.149710951708925,      -0.146570521810914,       0.146740130160497,      -0.145390548953544,        0.14764023059779,      -0.153237356995392,      0.0783332105782355,      -0.308447872269731,      0.0165845431720829,                       0
