                       0,        1.01772700496254,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0
        1.01772700496254,    -0.00365083549246209,       0.853577914720136,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0
                       0,       0.853577914720136,     0.00408390623577287,       0.585813637121739,                       0,                       0,                       0,                       0,    -0.00205319333513485,      0.0194010994522159,                       0,                       0
                       0,                       0,       0.585813637121739,     -0.0122697201234212,       0.541398377116432,                       0,                       0,      0.0113420475294442,     -0.0779550120693262,    -0.00205319333513484,                       0,                       0
                       0,                       0,                       0,       0.541398377116433,        0.01341010114464,       0.508364413940412,     -0.0351582257369216,     -0.0930180777636634,      0.0113420475294442,                       0,                       0,                       0
                       0,                       0,                       0,                       0,       0.508364413940412,      0.0415706456590924,       0.668871147737158,     -0.0351582257369215,                       0,                       0,                       0,                       0
                       0,                       0,                       0,                       0,     -0.0351582257369216,       0.668871147737158,     -0.0268770931654762,       0.514027528084167,                       0,                       0,                       0,                       0
                       0,                       0,                       0,      0.0113420475294442,     -0.0930180777636634,     -0.0351582257369216,       0.514027528084167,       0.716242245616144,       0.540991367756751,                       0,                       0,                       0
                       0,                       0,    -0.00205319333513485,     -0.0779550120693262,      0.0113420475294442,                       0,                       0,       0.540991367756751,     0.00853722732281193,       0.608023158851442,                       0,                       0
                       0,                       0,      0.0194010994522159,    -0.00205319333513485,                       0,                       0,                       0,                       0,       0.608023158851442,     -0.0129976147593507,       0.852725314865924,                       0
                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,       0.852725314865925,     -0.0515856659468008,        1.01772700629277
                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,        1.01772700629277,                       0
