                       0,        0.96215690742754,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0
        0.96215690742754,      0.0184797495334527,       0.798053211794866,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0
                       0,       0.798053211794866,      0.0116601308778625,       0.564793513569824,                       0,                       0,                       0,                       0,    0.000667438989190913,      0.0173722070391361,                       0,                       0
                       0,                       0,       0.564793513569824,    0.000683543712217786,       0.528512544872363,                       0,                       0,    -0.00209974486889173,     -0.0666404648689887,    0.000667438989190924,                       0,                       0
                       0,                       0,                       0,       0.528512544872363,    -0.00507003585489047,       0.489038271358678,    -0.00443391783760669,      -0.118208032615828,    -0.00209974486889173,                       0,                       0,                       0
                       0,                       0,                       0,                       0,       0.489038271358678,     0.00206479703231258,       0.692651881492296,    -0.00443391783760661,                       0,                       0,                       0,                       0
                       0,                       0,                       0,                       0,    -0.00443391783760669,       0.692651881492296,     0.00527532621037315,       0.508076241938407,                       0,                       0,                       0,                       0
                       0,                       0,                       0,    -0.00209974486889173,      -0.118208032615828,    -0.00443391783760669,       0.508076241938408,     0.00102768358306277,       0.553659499933358,                       0,                       0,                       0
                       0,                       0,    0.000667438989190913,     -0.0666404648689887,    -0.00209974486889173,                       0,                       0,       0.553659499933358,     0.00590450694082945,        0.60806295247529,                       0,                       0
                       0,                       0,      0.0173722070391361,    0.000667438989190913,                       0,                       0,                       0,                       0,        0.60806295247529,     0.00823104593117458,       0.906305828084476,                       0
                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,       0.906305828084477,     0.00745168234785264,        1.06285142979239
                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,                       0,        1.06285142979239,                       0
