                       0,        1.02480737265381,                       0,                       0,                       0,                      -0,                      -0,                      -0,                      -0,                       0
        1.02480737265381,   -0.000847494389882478,        0.84694528327734,                       0,                       0,                      -0,                      -0,                      -0,                      -0,                       0
                       0,        0.84694528327734,   -0.000920011725187284,       0.595033558892676,                       0,                      -0,                      -0,                      -0,                      -0,                       0
                       0,                       0,       0.595033558892676,    -0.00107287305540128,       0.516904754579396,     -0.0297392783425958,       -0.18840282116067,                      -0,                      -0,                       0
                       0,                       0,                       0,       0.516904754579396,      0.0596386107928849,       0.717574779999174,                      -0,                      -0,                      -0,                       0
                      -0,                      -0,                      -0,     -0.0297392783425958,       0.717574779999174,     -0.0229303960695225,       0.517759548422931,                       0,                       0,                      -0
                      -0,                      -0,                      -0,       -0.18840282116067,                      -0,       0.517759548422931,    -0.00107287305547923,       0.595033558892671,                       0,                      -0
                      -0,                      -0,                      -0,                      -0,                      -0,                       0,       0.595033558892671,   -0.000920011725239617,       0.846945283277354,                      -0
                      -0,                      -0,                      -0,                      -0,                      -0,                       0,                       0,       0.846945283277354,   -0.000847494389627446,        1.02480737265384
                       0,                       0,                       0,                       0,                       0,                      -0,                      -0,                      -0,        1.02480737265384,                       0
